TC,TC,TC,msTime
81,0,0,1579748608936
81,0,0,1579748608956
81,0,0,1579748608976
81,0,0,1579748608996
81,0,0,1579748609016
81,0,0,1579748609036
81,0,0,1579748609056
81,0,0,1579748609076
81,0,0,1579748609096
82,0,0,1579748609116
82,0,0,1579748609136
82,0,0,1579748609156
82,0,0,1579748609176
82,0,0,1579748609196
82,0,0,1579748609216
82,0,0,1579748609236
82,0,0,1579748609256
82,0,0,1579748609276
82,0,0,1579748609296
82,0,0,1579748609316
82,0,0,1579748609336
82,0,0,1579748609356
82,0,0,1579748609376
82,0,0,1579748609396
82,0,0,1579748609416
81,0,0,1579748609436
81,0,0,1579748609456
81,0,0,1579748609476
81,0,0,1579748609496
81,0,0,1579748609516
81,0,0,1579748609536
81,0,0,1579748609556
81,0,0,1579748609576
81,0,0,1579748609596
81,0,0,1579748609616
81,0,0,1579748609636
81,0,0,1579748609656
81,0,0,1579748609676
81,0,0,1579748609696
81,0,0,1579748609716
81,0,0,1579748609736
82,0,0,1579748609756
82,0,0,1579748609776
82,0,0,1579748609796
82,0,0,1579748609816
82,0,0,1579748609836
82,0,0,1579748609856
82,0,0,1579748609876
82,0,0,1579748609896
82,0,0,1579748609916
82,0,0,1579748609936
82,0,0,1579748609956
82,0,0,1579748609976
82,0,0,1579748609996
82,0,0,1579748610016
82,0,0,1579748610036
82,0,0,1579748610056
81,0,0,1579748610076
81,0,0,1579748610096
81,0,0,1579748610116
81,0,0,1579748610136
81,0,0,1579748610156
82,0,0,1579748610176
82,0,0,1579748610196
82,0,0,1579748610216
82,0,0,1579748610236
82,0,0,1579748610256
82,0,0,1579748610276
82,0,0,1579748610296
82,0,0,1579748610316
82,0,0,1579748610336
82,0,0,1579748610356
82,0,0,1579748610376
82,0,0,1579748610396
82,0,0,1579748610416
82,0,0,1579748610436
82,0,0,1579748610456
82,0,0,1579748610476
81,0,0,1579748610496
81,0,0,1579748610516
81,0,0,1579748610536
81,0,0,1579748610556
81,0,0,1579748610576
81,0,0,1579748610596
83,0,0,1579748610616
83,0,0,1579748610636
83,0,0,1579748610656
83,0,0,1579748610676
83,0,0,1579748610696
82,0,0,1579748610716
82,0,0,1579748610736
82,0,0,1579748610756
82,0,0,1579748610776
82,0,0,1579748610796
82,0,0,1579748610816
82,0,0,1579748610836
82,0,0,1579748610856
82,0,0,1579748610876
82,0,0,1579748610896
82,0,0,1579748610916
82,0,0,1579748610936
82,0,0,1579748610956
82,0,0,1579748610976
82,0,0,1579748610996
82,0,0,1579748611016
82,0,0,1579748611036
82,0,0,1579748611056
82,0,0,1579748611076
82,0,0,1579748611096
82,0,0,1579748611116
82,0,0,1579748611136
82,0,0,1579748611156
82,0,0,1579748611176
82,0,0,1579748611196
82,0,0,1579748611216
81,0,0,1579748611236
81,0,0,1579748611256
81,0,0,1579748611276
81,0,0,1579748611296
81,0,0,1579748611316
81,0,0,1579748611336
81,0,0,1579748611356
81,0,0,1579748611376
81,0,0,1579748611396
81,0,0,1579748611416
81,0,0,1579748611436
81,0,0,1579748611456
81,0,0,1579748611476
81,0,0,1579748611496
81,0,0,1579748611516
81,0,0,1579748611536
82,0,0,1579748611556
82,0,0,1579748611576
82,0,0,1579748611596
82,0,0,1579748611616
82,0,0,1579748611636
82,0,0,1579748611656
82,0,0,1579748611676
82,0,0,1579748611696
82,0,0,1579748611716
82,0,0,1579748611736
82,0,0,1579748611756
82,0,0,1579748611776
82,0,0,1579748611796
82,0,0,1579748611816
82,0,0,1579748611836
82,0,0,1579748611856
82,0,0,1579748611876
82,0,0,1579748611896
82,0,0,1579748611916
82,0,0,1579748611936
82,0,0,1579748611956
82,0,0,1579748611976
82,0,0,1579748611996
82,0,0,1579748612016
82,0,0,1579748612036
82,0,0,1579748612056
82,0,0,1579748612076
82,0,0,1579748612096
82,0,0,1579748612116
82,0,0,1579748612136
82,0,0,1579748612156
82,0,0,1579748612176
81,0,0,1579748612196
81,0,0,1579748612216
81,0,0,1579748612236
81,0,0,1579748612256
81,0,0,1579748612276
81,0,0,1579748612296
81,0,0,1579748612316
81,0,0,1579748612336
81,0,0,1579748612356
81,0,0,1579748612376
81,0,0,1579748612396
81,0,0,1579748612416
81,0,0,1579748612436
81,0,0,1579748612456
81,0,0,1579748612476
81,0,0,1579748612496
82,0,0,1579748612516
82,0,0,1579748612536
82,0,0,1579748612556
82,0,0,1579748612576
82,0,0,1579748612596
82,0,0,1579748612616
82,0,0,1579748612636
82,0,0,1579748612656
82,0,0,1579748612676
82,0,0,1579748612696
82,0,0,1579748612716
82,0,0,1579748612736
82,0,0,1579748612756
82,0,0,1579748612776
82,0,0,1579748612796
82,0,0,1579748612816
81,0,0,1579748612836
81,0,0,1579748612856
81,0,0,1579748612876
81,0,0,1579748612896
81,0,0,1579748612916
81,0,0,1579748612936
81,0,0,1579748612956
81,0,0,1579748612976
81,0,0,1579748612996
81,0,0,1579748613016
81,0,0,1579748613036
82,0,0,1579748613056
82,0,0,1579748613076
82,0,0,1579748613096
82,0,0,1579748613116
82,0,0,1579748613136
82,0,0,1579748613156
82,0,0,1579748613176
82,0,0,1579748613196
82,0,0,1579748613216
82,0,0,1579748613236
82,0,0,1579748613256
81,0,0,1579748613276
81,0,0,1579748613296
81,0,0,1579748613316
81,0,0,1579748613336
81,0,0,1579748613356
81,0,0,1579748613376
81,0,0,1579748613396
81,0,0,1579748613416
81,0,0,1579748613436
81,0,0,1579748613456
81,0,0,1579748613476
81,0,0,1579748613496
81,0,0,1579748613516
81,0,0,1579748613536
81,0,0,1579748613556
81,0,0,1579748613576
81,0,0,1579748613596
81,0,0,1579748613616
81,0,0,1579748613636
81,0,0,1579748613656
81,0,0,1579748613676
81,0,0,1579748613696
81,0,0,1579748613716
81,0,0,1579748613736
81,0,0,1579748613756
81,0,0,1579748613776
81,0,0,1579748613796
81,0,0,1579748613816
81,0,0,1579748613836
81,0,0,1579748613856
81,0,0,1579748613876
81,0,0,1579748613896
81,0,0,1579748613916
81,0,0,1579748613936
81,0,0,1579748613956
81,0,0,1579748613976
81,0,0,1579748613996
82,0,0,1579748614016
82,0,0,1579748614036
82,0,0,1579748614056
82,0,0,1579748614076
82,0,0,1579748614096
81,0,0,1579748614116
81,0,0,1579748614136
81,0,0,1579748614156
81,0,0,1579748614176
81,0,0,1579748614196
81,0,0,1579748614216
82,0,0,1579748614236
82,0,0,1579748614256
82,0,0,1579748614276
82,0,0,1579748614296
82,0,0,1579748614316
81,0,0,1579748614336
81,0,0,1579748614356
81,0,0,1579748614376
81,0,0,1579748614396
81,0,0,1579748614416
81,0,0,1579748614436
81,0,0,1579748614456
81,0,0,1579748614476
81,0,0,1579748614496
81,0,0,1579748614516
81,0,0,1579748614536
82,0,0,1579748614556
82,0,0,1579748614576
82,0,0,1579748614596
82,0,0,1579748614616
82,0,0,1579748614636
81,0,0,1579748614656
81,0,0,1579748614676
81,0,0,1579748614696
81,0,0,1579748614716
81,0,0,1579748614736
81,0,0,1579748614756
81,0,0,1579748614776
81,0,0,1579748614796
81,0,0,1579748614816
81,0,0,1579748614836
81,0,0,1579748614856
82,0,0,1579748614876
82,0,0,1579748614896
82,0,0,1579748614916
82,0,0,1579748614936
82,0,0,1579748614956
81,0,0,1579748614976
81,0,0,1579748614996
81,0,0,1579748615016
81,0,0,1579748615036
81,0,0,1579748615056
81,0,0,1579748615076
81,0,0,1579748615096
81,0,0,1579748615116
81,0,0,1579748615136
81,0,0,1579748615156
81,0,0,1579748615176
81,0,0,1579748615197
81,0,0,1579748615277
82,0,0,1579748615297
82,0,0,1579748615317
82,0,0,1579748615337
82,0,0,1579748615357
82,0,0,1579748615377
81,0,0,1579748615397
81,0,0,1579748615417
81,0,0,1579748615437
81,0,0,1579748615457
81,0,0,1579748615477
81,0,0,1579748615497
81,0,0,1579748615517
81,0,0,1579748615537
81,0,0,1579748615557
81,0,0,1579748615577
81,0,0,1579748615597
82,0,0,1579748615617
82,0,0,1579748615637
82,0,0,1579748615657
82,0,0,1579748615677
82,0,0,1579748615697
82,0,0,1579748615717
82,0,0,1579748615737
82,0,0,1579748615757
82,0,0,1579748615777
82,0,0,1579748615797
82,0,0,1579748615817
82,0,0,1579748615837
82,0,0,1579748615857
82,0,0,1579748615877
82,0,0,1579748615897
82,0,0,1579748615917
82,0,0,1579748615937
82,0,0,1579748615957
82,0,0,1579748615977
82,0,0,1579748615997
82,0,0,1579748616017
81,0,0,1579748616037
81,0,0,1579748616057
81,0,0,1579748616077
81,0,0,1579748616097
81,0,0,1579748616117
81,0,0,1579748616137
81,0,0,1579748616157
81,0,0,1579748616177
81,0,0,1579748616197
81,0,0,1579748616217
81,0,0,1579748616237
82,0,0,1579748616257
82,0,0,1579748616277
82,0,0,1579748616297
82,0,0,1579748616317
82,0,0,1579748616337
81,0,0,1579748616357
81,0,0,1579748616377
81,0,0,1579748616397
81,0,0,1579748616417
81,0,0,1579748616437
81,0,0,1579748616457
81,0,0,1579748616488
81,0,0,1579748616508
81,0,0,1579748616528
81,0,0,1579748616548
81,0,0,1579748616568
81,0,0,1579748616588
81,0,0,1579748616608
81,0,0,1579748616628
81,0,0,1579748616648
81,0,0,1579748616668
81,0,0,1579748616688
81,0,0,1579748616708
81,0,0,1579748616728
81,0,0,1579748616748
81,0,0,1579748616768
82,0,0,1579748616788
82,0,0,1579748616808
82,0,0,1579748616828
82,0,0,1579748616848
82,0,0,1579748616868
81,0,0,1579748616888
81,0,0,1579748616908
81,0,0,1579748616928
81,0,0,1579748616948
81,0,0,1579748616968
81,0,0,1579748616988
82,0,0,1579748617008
82,0,0,1579748617028
82,0,0,1579748617048
82,0,0,1579748617068
82,0,0,1579748617088
81,0,0,1579748617108
81,0,0,1579748617128
81,0,0,1579748617148
81,0,0,1579748617168
81,0,0,1579748617188
81,0,0,1579748617208
81,0,0,1579748617228
81,0,0,1579748617248
81,0,0,1579748617268
81,0,0,1579748617288
81,0,0,1579748617308
81,0,0,1579748617328
81,0,0,1579748617348
81,0,0,1579748617368
81,0,0,1579748617388
81,0,0,1579748617408
81,0,0,1579748617428
81,0,0,1579748617448
81,0,0,1579748617468
81,0,0,1579748617488
81,0,0,1579748617508
81,0,0,1579748617528
81,0,0,1579748617548
81,0,0,1579748617568
81,0,0,1579748617588
81,0,0,1579748617608
81,0,0,1579748617628
81,0,0,1579748617648
81,0,0,1579748617668
81,0,0,1579748617688
81,0,0,1579748617708
81,0,0,1579748617728
81,0,0,1579748617748
81,0,0,1579748617768
81,0,0,1579748617788
81,0,0,1579748617808
81,0,0,1579748617828
81,0,0,1579748617848
81,0,0,1579748617868
81,0,0,1579748617888
81,0,0,1579748617908
81,0,0,1579748617928
81,0,0,1579748617948
81,0,0,1579748617968
81,0,0,1579748617988
81,0,0,1579748618008
81,0,0,1579748618028
81,0,0,1579748618048
81,0,0,1579748618068
81,0,0,1579748618088
81,0,0,1579748618108
81,0,0,1579748618128
81,0,0,1579748618148
81,0,0,1579748618168
81,0,0,1579748618188
81,0,0,1579748618208
81,0,0,1579748618228
81,0,0,1579748618248
81,0,0,1579748618268
82,0,0,1579748618288
82,0,0,1579748618308
82,0,0,1579748618328
82,0,0,1579748618348
82,0,0,1579748618368
82,0,0,1579748618388
82,0,0,1579748618408
82,0,0,1579748618428
82,0,0,1579748618448
82,0,0,1579748618468
82,0,0,1579748618488
82,0,0,1579748618508
82,0,0,1579748618528
82,0,0,1579748618548
82,0,0,1579748618568
82,0,0,1579748618588
82,0,0,1579748618608
82,0,0,1579748618628
82,0,0,1579748618648
82,0,0,1579748618668
82,0,0,1579748618688
81,0,0,1579748618708
81,0,0,1579748618728
81,0,0,1579748618748
81,0,0,1579748618768
81,0,0,1579748618788
81,0,0,1579748618808
81,0,0,1579748618828
81,0,0,1579748618848
81,0,0,1579748618868
81,0,0,1579748618888
81,0,0,1579748618908
81,0,0,1579748618928
81,0,0,1579748618948
81,0,0,1579748618968
81,0,0,1579748618988
81,0,0,1579748619008
82,0,0,1579748619028
82,0,0,1579748619048
82,0,0,1579748619068
82,0,0,1579748619088
82,0,0,1579748619108
82,0,0,1579748619128
82,0,0,1579748619148
82,0,0,1579748619168
82,0,0,1579748619188
82,0,0,1579748619208
82,0,0,1579748619228
82,0,0,1579748619248
82,0,0,1579748619268
82,0,0,1579748619288
82,0,0,1579748619308
82,0,0,1579748619328
81,0,0,1579748619348
81,0,0,1579748619368
81,0,0,1579748619388
81,0,0,1579748619408
81,0,0,1579748619428
81,0,0,1579748619448
81,0,0,1579748619468
81,0,0,1579748619488
81,0,0,1579748619508
81,0,0,1579748619528
82,0,0,1579748619548
82,0,0,1579748619568
82,0,0,1579748619588
82,0,0,1579748619608
82,0,0,1579748619628
82,0,0,1579748619648
81,0,0,1579748619668
81,0,0,1579748619688
81,0,0,1579748619708
81,0,0,1579748619728
81,0,0,1579748619748
81,0,0,1579748619768
81,0,0,1579748619788
81,0,0,1579748619808
81,0,0,1579748619828
81,0,0,1579748619848
82,0,0,1579748619868
82,0,0,1579748619888
82,0,0,1579748619908
82,0,0,1579748619928
82,0,0,1579748619948
82,0,0,1579748619968
82,0,0,1579748619988
82,0,0,1579748620008
82,0,0,1579748620028
82,0,0,1579748620048
82,0,0,1579748620068
81,0,0,1579748620088
81,0,0,1579748620108
81,0,0,1579748620128
81,0,0,1579748620148
81,0,0,1579748620168
82,0,0,1579748620188
82,0,0,1579748620208
82,0,0,1579748620228
82,0,0,1579748620248
82,0,0,1579748620268
82,0,0,1579748620288
81,0,0,1579748620308
81,0,0,1579748620328
81,0,0,1579748620348
81,0,0,1579748620368
81,0,0,1579748620388
82,0,0,1579748620408
82,0,0,1579748620428
82,0,0,1579748620448
82,0,0,1579748620468
82,0,0,1579748620488
82,0,0,1579748620508
82,0,0,1579748620528
82,0,0,1579748620548
82,0,0,1579748620568
82,0,0,1579748620588
82,0,0,1579748620608
81,0,0,1579748620628
81,0,0,1579748620648
81,0,0,1579748620668
81,0,0,1579748620688
81,0,0,1579748620708
82,0,0,1579748620728
82,0,0,1579748620748
82,0,0,1579748620768
82,0,0,1579748620788
82,0,0,1579748620808
82,0,0,1579748620828
82,0,0,1579748620848
82,0,0,1579748620868
82,0,0,1579748620888
82,0,0,1579748620908
82,0,0,1579748620928
80,0,0,1579748620948
80,0,0,1579748620968
80,0,0,1579748620988
80,0,0,1579748621008
80,0,0,1579748621028
81,0,0,1579748621048
81,0,0,1579748621068
81,0,0,1579748621088
81,0,0,1579748621108
81,0,0,1579748621128
82,0,0,1579748621148
82,0,0,1579748621168
82,0,0,1579748621188
82,0,0,1579748621208
82,0,0,1579748621228
82,0,0,1579748621248
81,0,0,1579748621268
81,0,0,1579748621288
81,0,0,1579748621308
81,0,0,1579748621328
81,0,0,1579748621348
82,0,0,1579748621368
82,0,0,1579748621388
82,0,0,1579748621408
82,0,0,1579748621428
82,0,0,1579748621448
81,0,0,1579748621468
81,0,0,1579748621488
81,0,0,1579748621508
81,0,0,1579748621528
81,0,0,1579748621548
81,0,0,1579748621568
82,0,0,1579748621588
82,0,0,1579748621608
82,0,0,1579748621628
82,0,0,1579748621648
82,0,0,1579748621668
82,0,0,1579748621688
82,0,0,1579748621708
82,0,0,1579748621728
82,0,0,1579748621748
82,0,0,1579748621768
82,0,0,1579748621788
82,0,0,1579748621808
82,0,0,1579748621828
82,0,0,1579748621848
82,0,0,1579748621868
82,0,0,1579748621888
81,0,0,1579748621908
81,0,0,1579748621928
81,0,0,1579748621948
81,0,0,1579748621968
81,0,0,1579748621988
82,0,0,1579748622008
82,0,0,1579748622028
82,0,0,1579748622048
82,0,0,1579748622068
82,0,0,1579748622088
82,0,0,1579748622108
82,0,0,1579748622128
82,0,0,1579748622148
82,0,0,1579748622168
82,0,0,1579748622188
82,0,0,1579748622208
81,0,0,1579748622228
81,0,0,1579748622248
81,0,0,1579748622268
81,0,0,1579748622288
81,0,0,1579748622308
81,0,0,1579748622328
81,0,0,1579748622348
81,0,0,1579748622368
81,0,0,1579748622388
81,0,0,1579748622408
81,0,0,1579748622428
81,0,0,1579748622448
81,0,0,1579748622468
81,0,0,1579748622488
81,0,0,1579748622508
81,0,0,1579748622528
82,0,0,1579748622548
82,0,0,1579748622568
82,0,0,1579748622588
82,0,0,1579748622608
82,0,0,1579748622628
81,0,0,1579748622648
81,0,0,1579748622668
81,0,0,1579748622688
81,0,0,1579748622708
81,0,0,1579748622728
82,0,0,1579748622748
82,0,0,1579748622768
82,0,0,1579748622788
82,0,0,1579748622808
82,0,0,1579748622828
82,0,0,1579748622848
81,0,0,1579748622868
81,0,0,1579748622888
81,0,0,1579748622908
81,0,0,1579748622928
81,0,0,1579748622948
82,0,0,1579748622968
82,0,0,1579748622988
82,0,0,1579748623008
82,0,0,1579748623028
82,0,0,1579748623048
82,0,0,1579748623068
82,0,0,1579748623088
82,0,0,1579748623108
82,0,0,1579748623128
82,0,0,1579748623148
82,0,0,1579748623168
82,0,0,1579748623188
82,0,0,1579748623208
82,0,0,1579748623228
82,0,0,1579748623248
82,0,0,1579748623268
81,0,0,1579748623288
81,0,0,1579748623308
81,0,0,1579748623328
81,0,0,1579748623348
81,0,0,1579748623368
82,0,0,1579748623388
82,0,0,1579748623408
82,0,0,1579748623428
82,0,0,1579748623448
82,0,0,1579748623468
82,0,0,1579748623488
82,0,0,1579748623508
82,0,0,1579748623528
82,0,0,1579748623548
82,0,0,1579748623568
82,0,0,1579748623588
81,0,0,1579748623608
81,0,0,1579748623628
81,0,0,1579748623648
81,0,0,1579748623668
81,0,0,1579748623688
82,0,0,1579748623708
82,0,0,1579748623728
82,0,0,1579748623748
82,0,0,1579748623768
82,0,0,1579748623788
82,0,0,1579748623808
81,0,0,1579748623828
81,0,0,1579748623848
81,0,0,1579748623868
81,0,0,1579748623888
81,0,0,1579748623908
82,0,0,1579748623928
82,0,0,1579748623948
82,0,0,1579748623968
82,0,0,1579748623988
82,0,0,1579748624008
81,0,0,1579748624028
81,0,0,1579748624048
81,0,0,1579748624068
81,0,0,1579748624088
81,0,0,1579748624108
81,0,0,1579748624128
82,0,0,1579748624148
82,0,0,1579748624168
82,0,0,1579748624188
82,0,0,1579748624208
82,0,0,1579748624228
82,0,0,1579748624248
82,0,0,1579748624268
82,0,0,1579748624288
82,0,0,1579748624308
82,0,0,1579748624328
82,0,0,1579748624348
82,0,0,1579748624368
82,0,0,1579748624388
82,0,0,1579748624408
82,0,0,1579748624428
82,0,0,1579748624448
82,0,0,1579748624468
82,0,0,1579748624488
82,0,0,1579748624508
82,0,0,1579748624528
82,0,0,1579748624548
81,0,0,1579748624568
81,0,0,1579748624588
81,0,0,1579748624608
81,0,0,1579748624628
81,0,0,1579748624648
82,0,0,1579748624668
82,0,0,1579748624688
82,0,0,1579748624708
82,0,0,1579748624728
82,0,0,1579748624748
82,0,0,1579748624768
81,0,0,1579748624788
81,0,0,1579748624808
81,0,0,1579748624828
81,0,0,1579748624848
81,0,0,1579748624868
82,0,0,1579748624888
82,0,0,1579748624908
82,0,0,1579748624928
82,0,0,1579748624948
82,0,0,1579748624968
82,0,0,1579748624988
82,0,0,1579748625008
82,0,0,1579748625028
82,0,0,1579748625048
82,0,0,1579748625068
81,0,0,1579748625088
81,0,0,1579748625108
81,0,0,1579748625128
81,0,0,1579748625148
81,0,0,1579748625168
81,0,0,1579748625188
82,0,0,1579748625208
82,0,0,1579748625228
82,0,0,1579748625248
82,0,0,1579748625268
82,0,0,1579748625288
81,0,0,1579748625308
81,0,0,1579748625328
81,0,0,1579748625348
81,0,0,1579748625368
81,0,0,1579748625388
81,0,0,1579748625408
81,0,0,1579748625428
81,0,0,1579748625448
81,0,0,1579748625468
81,0,0,1579748625488
81,0,0,1579748625508
81,0,0,1579748625528
81,0,0,1579748625548
81,0,0,1579748625568
81,0,0,1579748625588
81,0,0,1579748625608
81,0,0,1579748625628
81,0,0,1579748625648
81,0,0,1579748625668
81,0,0,1579748625688
81,0,0,1579748625708
81,0,0,1579748625728
81,0,0,1579748625748
81,0,0,1579748625768
81,0,0,1579748625788
81,0,0,1579748625808
81,0,0,1579748625828
82,0,0,1579748625848
82,0,0,1579748625868
82,0,0,1579748625888
82,0,0,1579748625908
82,0,0,1579748625928
82,0,0,1579748625948
82,0,0,1579748625968
82,0,0,1579748625988
82,0,0,1579748626008
82,0,0,1579748626028
82,0,0,1579748626048
82,0,0,1579748626068
82,0,0,1579748626088
82,0,0,1579748626108
82,0,0,1579748626128
82,0,0,1579748626148
82,0,0,1579748626168
82,0,0,1579748626188
82,0,0,1579748626208
82,0,0,1579748626228
82,0,0,1579748626248
82,0,0,1579748626268
82,0,0,1579748626288
82,0,0,1579748626308
82,0,0,1579748626328
82,0,0,1579748626348
81,0,0,1579748626368
81,0,0,1579748626388
81,0,0,1579748626408
81,0,0,1579748626428
81,0,0,1579748626448
81,0,0,1579748626468
82,0,0,1579748626488
82,0,0,1579748626508
82,0,0,1579748626528
82,0,0,1579748626548
82,0,0,1579748626568
81,0,0,1579748626588
81,0,0,1579748626608
81,0,0,1579748626628
81,0,0,1579748626648
81,0,0,1579748626668
82,0,0,1579748626688
82,0,0,1579748626708
82,0,0,1579748626728
82,0,0,1579748626748
82,0,0,1579748626768
82,0,0,1579748626788
82,0,0,1579748626808
82,0,0,1579748626828
82,0,0,1579748626848
82,0,0,1579748626868
82,0,0,1579748626888
82,0,0,1579748626908
82,0,0,1579748626928
82,0,0,1579748626948
82,0,0,1579748626968
82,0,0,1579748626988
82,0,0,1579748627008
82,0,0,1579748627028
82,0,0,1579748627048
82,0,0,1579748627068
82,0,0,1579748627088
82,0,0,1579748627108
81,0,0,1579748627128
81,0,0,1579748627148
81,0,0,1579748627168
81,0,0,1579748627188
81,0,0,1579748627208
81,0,0,1579748627228
81,0,0,1579748627248
81,0,0,1579748627268
81,0,0,1579748627288
81,0,0,1579748627308
82,0,0,1579748627328
82,0,0,1579748627348
82,0,0,1579748627368
82,0,0,1579748627388
82,0,0,1579748627408
82,0,0,1579748627428
81,0,0,1579748627448
81,0,0,1579748627468
81,0,0,1579748627488
81,0,0,1579748627508
81,0,0,1579748627528
82,0,0,1579748627548
82,0,0,1579748627568
82,0,0,1579748627588
82,0,0,1579748627608
82,0,0,1579748627628
82,0,0,1579748627648
82,0,0,1579748627668
82,0,0,1579748627688
82,0,0,1579748627708
82,0,0,1579748627728
82,0,0,1579748627748
81,0,0,1579748627768
81,0,0,1579748627788
81,0,0,1579748627808
81,0,0,1579748627828
81,0,0,1579748627848
82,0,0,1579748627868
82,0,0,1579748627888
82,0,0,1579748627908
82,0,0,1579748627928
82,0,0,1579748627948
81,0,0,1579748627968
81,0,0,1579748627988
81,0,0,1579748628008
81,0,0,1579748628028
81,0,0,1579748628048
81,0,0,1579748628068
82,0,0,1579748628088
82,0,0,1579748628108
82,0,0,1579748628128
82,0,0,1579748628148
82,0,0,1579748628168
82,0,0,1579748628188
82,0,0,1579748628208
82,0,0,1579748628228
82,0,0,1579748628248
82,0,0,1579748628268
82,0,0,1579748628288
82,0,0,1579748628308
82,0,0,1579748628328
82,0,0,1579748628348
82,0,0,1579748628368
82,0,0,1579748628388
82,0,0,1579748628408
82,0,0,1579748628428
82,0,0,1579748628448
82,0,0,1579748628468
82,0,0,1579748628488
82,0,0,1579748628508
82,0,0,1579748628528
82,0,0,1579748628548
82,0,0,1579748628568
82,0,0,1579748628588
82,0,0,1579748628608
82,0,0,1579748628628
82,0,0,1579748628648
82,0,0,1579748628668
82,0,0,1579748628688
82,0,0,1579748628708
81,0,0,1579748628728
81,0,0,1579748628748
81,0,0,1579748628768
81,0,0,1579748628788
81,0,0,1579748628808
81,0,0,1579748628828
81,0,0,1579748628848
81,0,0,1579748628868
81,0,0,1579748628888
81,0,0,1579748628908
82,0,0,1579748628928
82,0,0,1579748628948
82,0,0,1579748628968
82,0,0,1579748628988
82,0,0,1579748629008
82,0,0,1579748629028
81,0,0,1579748629048
81,0,0,1579748629068
81,0,0,1579748629088
81,0,0,1579748629108
81,0,0,1579748629128
82,0,0,1579748629148
82,0,0,1579748629168
82,0,0,1579748629188
82,0,0,1579748629208
82,0,0,1579748629228
81,0,0,1579748629248
81,0,0,1579748629268
81,0,0,1579748629288
81,0,0,1579748629308
81,0,0,1579748629328
81,0,0,1579748629348
82,0,0,1579748629368
82,0,0,1579748629388
82,0,0,1579748629408
82,0,0,1579748629428
82,0,0,1579748629448
82,0,0,1579748629468
82,0,0,1579748629488
82,0,0,1579748629508
82,0,0,1579748629528
82,0,0,1579748629548
82,0,0,1579748629568
82,0,0,1579748629588
82,0,0,1579748629608
82,0,0,1579748629628
82,0,0,1579748629648
82,0,0,1579748629668
82,0,0,1579748629688
82,0,0,1579748629708
82,0,0,1579748629728
82,0,0,1579748629748
82,0,0,1579748629768
81,0,0,1579748629788
81,0,0,1579748629808
81,0,0,1579748629828
81,0,0,1579748629848
81,0,0,1579748629868
82,0,0,1579748629888
82,0,0,1579748629908
82,0,0,1579748629928
82,0,0,1579748629948
82,0,0,1579748629968
82,0,0,1579748629988
82,0,0,1579748630008
82,0,0,1579748630028
82,0,0,1579748630048
82,0,0,1579748630068
82,0,0,1579748630088
81,0,0,1579748630108
81,0,0,1579748630128
81,0,0,1579748630148
81,0,0,1579748630168
81,0,0,1579748630188
82,0,0,1579748630208
82,0,0,1579748630228
82,0,0,1579748630248
82,0,0,1579748630268
82,0,0,1579748630288
82,0,0,1579748630308
82,0,0,1579748630328
82,0,0,1579748630348
82,0,0,1579748630368
82,0,0,1579748630388
82,0,0,1579748630408
82,0,0,1579748630428
82,0,0,1579748630448
82,0,0,1579748630468
82,0,0,1579748630488
82,0,0,1579748630508
81,0,0,1579748630528
81,0,0,1579748630548
81,0,0,1579748630568
81,0,0,1579748630588
81,0,0,1579748630608
82,0,0,1579748630628
82,0,0,1579748630648
82,0,0,1579748630668
82,0,0,1579748630688
82,0,0,1579748630708
82,0,0,1579748630728
82,0,0,1579748630748
82,0,0,1579748630768
82,0,0,1579748630788
82,0,0,1579748630808
82,0,0,1579748630828
81,0,0,1579748630848
81,0,0,1579748630868
81,0,0,1579748630888
81,0,0,1579748630908
81,0,0,1579748630928
81,0,0,1579748630948
81,0,0,1579748630968
81,0,0,1579748630988
81,0,0,1579748631008
81,0,0,1579748631028
81,0,0,1579748631048
82,0,0,1579748631068
82,0,0,1579748631088
82,0,0,1579748631108
82,0,0,1579748631128
82,0,0,1579748631148
81,0,0,1579748631168
81,0,0,1579748631188
81,0,0,1579748631208
81,0,0,1579748631228
81,0,0,1579748631248
82,0,0,1579748631268
82,0,0,1579748631288
82,0,0,1579748631308
82,0,0,1579748631328
82,0,0,1579748631348
82,0,0,1579748631368
82,0,0,1579748631388
82,0,0,1579748631408
82,0,0,1579748631428
82,0,0,1579748631448
82,0,0,1579748631468
81,0,0,1579748631488
81,0,0,1579748631508
81,0,0,1579748631528
81,0,0,1579748631548
81,0,0,1579748631568
82,0,0,1579748631588
82,0,0,1579748631608
82,0,0,1579748631628
82,0,0,1579748631648
82,0,0,1579748631668
82,0,0,1579748631688
82,0,0,1579748631708
82,0,0,1579748631728
82,0,0,1579748631748
82,0,0,1579748631768
82,0,0,1579748631788
82,0,0,1579748631808
82,0,0,1579748631828
82,0,0,1579748631848
82,0,0,1579748631868
82,0,0,1579748631888
82,0,0,1579748631908
82,0,0,1579748631928
82,0,0,1579748631948
82,0,0,1579748631968
82,0,0,1579748631988
82,0,0,1579748632008
82,0,0,1579748632028
82,0,0,1579748632048
82,0,0,1579748632068
82,0,0,1579748632088
82,0,0,1579748632108
81,0,0,1579748632128
81,0,0,1579748632148
81,0,0,1579748632168
81,0,0,1579748632188
81,0,0,1579748632208
82,0,0,1579748632228
82,0,0,1579748632248
82,0,0,1579748632268
82,0,0,1579748632288
